price,location,area,property_age,bedrooms,bathrooms,furnishing,parking,air_conditioning,main_road
9793571,Nagpur,1643,8,3,2,Semi-Furnished,1,No,No
8648053,Nagpur,1421,22,2,1,Semi-Furnished,0,Yes,No
10995295,Nashik,1476,6,1,3,Fully Furnished,1,Yes,No
3021806,Aurangabad,578,31,3,3,Unfurnished,1,No,Yes
7455784,Solapur,1800,20,1,1,Semi-Furnished,0,Yes,Yes
9319754,Nagpur,1460,1,3,1,Fully Furnished,2,No,No
54943404,Mumbai,1835,4,4,3,Unfurnished,0,Yes,No
29731856,Mumbai,960,10,4,2,Semi-Furnished,2,No,No
7659452,Thane,424,31,3,1,Semi-Furnished,2,Yes,No
8514448,Kolhapur,1620,15,1,3,Fully Furnished,2,No,No
8604802,Aurangabad,1505,0,1,2,Semi-Furnished,0,No,Yes
13481529,Aurangabad,2814,28,2,2,Unfurnished,1,Yes,Yes
12853731,Nagpur,2326,31,4,3,Semi-Furnished,2,No,Yes
47931993,Mumbai,1545,17,4,1,Semi-Furnished,1,No,Yes
8642721,Pune,524,6,4,3,Semi-Furnished,1,Yes,No
9777133,Nashik,1582,30,1,2,Unfurnished,1,No,Yes
11729279,Aurangabad,2152,26,4,2,Semi-Furnished,0,Yes,No
19715913,Pune,1778,34,1,2,Fully Furnished,2,No,No
15207539,Kolhapur,2764,12,4,1,Unfurnished,2,Yes,No
4136277,Aurangabad,682,17,3,2,Unfurnished,0,Yes,No
4898288,Nagpur,462,8,4,3,Fully Furnished,1,No,Yes
5561934,Solapur,793,2,4,2,Unfurnished,2,Yes,Yes
5731750,Aurangabad,778,22,3,2,Fully Furnished,2,Yes,Yes
17560203,Thane,922,6,2,3,Unfurnished,0,Yes,No
6256122,Aurangabad,1043,12,1,2,Unfurnished,2,Yes,Yes
16113876,Nashik,2624,25,2,3,Semi-Furnished,0,No,No
40032312,Mumbai,1343,33,1,3,Fully Furnished,2,No,No
4113958,Nagpur,569,4,2,1,Unfurnished,1,No,Yes
24586397,Thane,1356,19,4,1,Semi-Furnished,1,Yes,No
57629891,Mumbai,1961,17,4,2,Fully Furnished,0,No,No
6067005,Kolhapur,1113,24,4,1,Unfurnished,2,Yes,Yes
47433722,Mumbai,1695,14,4,2,Unfurnished,1,No,Yes
6385199,Aurangabad,900,7,4,2,Unfurnished,2,No,Yes
25085673,Pune,2168,1,2,1,Unfurnished,2,Yes,Yes
15619225,Nashik,2367,22,3,3,Unfurnished,2,Yes,Yes
17974095,Nashik,2596,12,3,1,Fully Furnished,2,Yes,Yes
27135065,Thane,1260,2,4,3,Semi-Furnished,2,No,Yes
5757020,Aurangabad,1056,11,1,2,Semi-Furnished,0,No,Yes
7279992,Solapur,1785,19,4,1,Semi-Furnished,0,No,No
15348984,Aurangabad,2842,27,3,3,Unfurnished,2,Yes,Yes
9551982,Solapur,2298,25,4,1,Fully Furnished,0,No,No
7378072,Aurangabad,1206,26,3,3,Fully Furnished,0,Yes,No
2939041,Nashik,488,30,3,1,Semi-Furnished,1,Yes,No
30732442,Mumbai,1095,13,4,2,Fully Furnished,0,No,Yes
7025969,Kolhapur,1447,22,1,2,Unfurnished,2,No,No
15472822,Nagpur,2627,10,2,2,Unfurnished,1,Yes,No
14935558,Aurangabad,2943,34,3,3,Unfurnished,1,No,Yes
7808055,Kolhapur,1381,9,3,3,Fully Furnished,0,No,Yes
51441607,Mumbai,1815,28,4,1,Semi-Furnished,2,No,Yes
13437358,Nagpur,2101,7,1,2,Semi-Furnished,0,No,Yes
39976511,Mumbai,1357,13,2,2,Fully Furnished,1,Yes,No
3634856,Kolhapur,517,14,1,2,Semi-Furnished,1,Yes,Yes
6770928,Kolhapur,1207,5,1,1,Semi-Furnished,1,Yes,Yes
13567005,Solapur,2861,0,4,1,Semi-Furnished,2,No,No
10588833,Kolhapur,2463,17,1,2,Semi-Furnished,1,No,No
7748863,Nagpur,1070,3,4,3,Unfurnished,0,Yes,Yes
17472398,Pune,1364,13,1,3,Unfurnished,1,Yes,No
14223400,Nashik,2364,29,4,3,Semi-Furnished,1,No,Yes
12572115,Solapur,2461,21,4,3,Fully Furnished,1,Yes,Yes
38709599,Thane,1864,13,2,3,Fully Furnished,0,Yes,Yes
7545001,Kolhapur,1189,11,4,3,Unfurnished,1,No,Yes
26118159,Pune,2059,6,1,3,Fully Furnished,2,No,No
6083639,Pune,561,31,1,2,Fully Furnished,0,Yes,No
10913997,Nagpur,1925,19,3,1,Fully Furnished,1,Yes,Yes
10370802,Nashik,1976,23,3,2,Semi-Furnished,2,No,No
6377764,Kolhapur,1368,34,2,3,Unfurnished,0,Yes,Yes
11572715,Nashik,1734,8,1,1,Semi-Furnished,2,Yes,Yes
11614521,Kolhapur,2607,30,4,1,Unfurnished,1,No,No
14602971,Nagpur,2534,24,2,1,Semi-Furnished,2,No,Yes
17927171,Thane,1008,31,2,2,Semi-Furnished,0,Yes,No
8037512,Solapur,1935,16,1,2,Semi-Furnished,1,Yes,No
10168254,Nashik,1416,10,1,3,Semi-Furnished,1,No,Yes
14130953,Kolhapur,2913,25,3,3,Unfurnished,0,Yes,Yes
28044428,Mumbai,1117,30,1,1,Semi-Furnished,1,No,Yes
47521403,Mumbai,1638,10,2,3,Semi-Furnished,0,Yes,No
19282498,Pune,1455,13,2,3,Semi-Furnished,2,No,No
3129377,Nagpur,416,16,2,2,Semi-Furnished,2,Yes,No
75990081,Mumbai,2633,17,4,1,Fully Furnished,2,No,No
13513219,Thane,724,26,3,3,Semi-Furnished,0,No,No
5751379,Solapur,1192,16,1,2,Semi-Furnished,2,No,Yes
16979575,Nashik,2564,8,4,2,Unfurnished,1,Yes,Yes
7312260,Kolhapur,1542,30,1,1,Fully Furnished,0,Yes,Yes
50425555,Thane,2658,5,3,3,Fully Furnished,1,Yes,Yes
89632996,Mumbai,2987,13,1,1,Unfurnished,2,No,No
6050207,Kolhapur,1297,29,1,2,Unfurnished,0,Yes,Yes
12326318,Nashik,1795,13,3,3,Unfurnished,2,Yes,Yes
83664401,Mumbai,2710,2,4,3,Unfurnished,2,No,No
10496322,Thane,491,28,4,3,Semi-Furnished,2,Yes,Yes
13666953,Nashik,2337,18,1,2,Semi-Furnished,0,No,Yes
31902289,Mumbai,1164,6,3,3,Fully Furnished,2,No,No
9817574,Pune,738,10,2,1,Unfurnished,0,Yes,No
4365955,Solapur,537,13,4,3,Fully Furnished,0,No,Yes
50293837,Thane,2873,0,4,2,Semi-Furnished,0,Yes,Yes
39094582,Thane,2412,10,1,2,Unfurnished,0,No,Yes
10016307,Solapur,2078,18,4,2,Semi-Furnished,1,Yes,Yes
6836236,Kolhapur,1400,33,3,3,Unfurnished,1,No,Yes
11240552,Kolhapur,2142,14,1,2,Unfurnished,1,Yes,No
5668069,Aurangabad,924,17,3,2,Unfurnished,0,Yes,Yes
13814591,Nashik,2461,11,1,1,Semi-Furnished,0,Yes,No
6387940,Kolhapur,1029,6,1,3,Fully Furnished,0,No,Yes
4051163,Aurangabad,435,11,3,2,Semi-Furnished,2,Yes,Yes
13243388,Nashik,2167,18,3,1,Fully Furnished,0,No,Yes
11174307,Aurangabad,2442,12,3,1,Semi-Furnished,1,No,No
8189952,Solapur,1875,24,4,1,Unfurnished,1,No,No
6907875,Nashik,998,28,2,3,Unfurnished,2,Yes,Yes
11136333,Nagpur,2130,25,2,3,Unfurnished,1,No,No
5972006,Kolhapur,1211,16,2,2,Semi-Furnished,1,No,No
9610434,Aurangabad,1834,34,4,2,Unfurnished,2,Yes,Yes
9241609,Solapur,1800,3,4,1,Unfurnished,2,Yes,No
4147701,Kolhapur,790,32,3,3,Unfurnished,0,Yes,Yes
13016246,Nashik,2154,11,1,1,Unfurnished,0,No,Yes
12918144,Aurangabad,2332,25,3,1,Semi-Furnished,2,No,Yes
5057247,Nashik,677,9,2,1,Fully Furnished,2,Yes,No
17285595,Nashik,2839,27,1,2,Semi-Furnished,1,No,Yes
7905734,Aurangabad,1398,26,4,3,Fully Furnished,0,Yes,No
8889100,Nagpur,1632,25,2,1,Unfurnished,2,Yes,No
42050591,Thane,2526,28,4,2,Semi-Furnished,0,Yes,Yes
3096447,Aurangabad,540,26,4,1,Unfurnished,2,Yes,No
10674796,Nagpur,1828,24,1,2,Semi-Furnished,2,Yes,Yes
12801144,Kolhapur,2334,1,2,2,Unfurnished,0,No,Yes
4202696,Aurangabad,668,21,3,3,Semi-Furnished,0,Yes,No
9720514,Nagpur,1868,33,1,2,Semi-Furnished,2,No,Yes
6889829,Kolhapur,1309,22,3,3,Unfurnished,2,No,No
6630383,Aurangabad,1266,22,1,1,Fully Furnished,1,Yes,No
10180747,Pune,861,30,1,2,Semi-Furnished,2,Yes,No
8439621,Kolhapur,1656,21,4,2,Unfurnished,1,No,Yes
9201021,Kolhapur,1809,18,1,1,Semi-Furnished,0,Yes,Yes
58228898,Thane,2975,13,2,2,Semi-Furnished,0,Yes,Yes
24179588,Pune,1852,21,2,2,Semi-Furnished,1,No,Yes
12367572,Nashik,1784,10,2,3,Semi-Furnished,2,No,Yes
12248263,Aurangabad,2134,26,4,2,Fully Furnished,2,Yes,No
18389619,Nagpur,2857,8,3,3,Unfurnished,0,Yes,Yes
6632474,Nagpur,983,15,3,1,Unfurnished,2,Yes,Yes
4200913,Nashik,477,15,4,1,Semi-Furnished,0,Yes,Yes
11383821,Nashik,1616,10,4,1,Semi-Furnished,1,No,No
5556445,Solapur,901,2,3,1,Fully Furnished,1,No,No
16031232,Nashik,2406,12,2,1,Semi-Furnished,2,Yes,No
14278912,Pune,1268,22,1,3,Fully Furnished,1,No,No
7301877,Aurangabad,1246,13,3,2,Semi-Furnished,0,Yes,No
6915819,Solapur,1683,33,4,2,Unfurnished,1,Yes,No
8727254,Aurangabad,1458,0,3,2,Semi-Furnished,2,No,No
11117533,Aurangabad,2101,25,4,2,Fully Furnished,1,No,Yes
5402836,Aurangabad,910,29,4,1,Fully Furnished,1,No,Yes
18932106,Nashik,2989,14,2,1,Fully Furnished,2,Yes,Yes
7892399,Solapur,1447,19,4,3,Unfurnished,0,No,Yes
5220485,Nagpur,974,26,1,3,Semi-Furnished,0,No,No
11760908,Solapur,2758,28,4,1,Unfurnished,2,Yes,No
6375544,Nashik,712,4,2,1,Fully Furnished,2,Yes,Yes
5870328,Nagpur,758,7,3,1,Fully Furnished,0,No,Yes
5629075,Solapur,861,9,4,2,Unfurnished,2,Yes,No
32399852,Pune,2681,33,1,3,Unfurnished,0,Yes,No
14874663,Nagpur,2636,10,4,3,Unfurnished,1,No,No
16641670,Pune,1252,29,3,2,Fully Furnished,2,Yes,No
9322738,Aurangabad,1456,1,1,3,Fully Furnished,0,No,Yes
3830449,Kolhapur,849,30,1,3,Semi-Furnished,1,No,Yes
9999050,Solapur,2065,7,2,3,Unfurnished,2,Yes,No
12999935,Nashik,1855,4,2,2,Fully Furnished,2,No,Yes
11775333,Kolhapur,2025,12,3,1,Fully Furnished,0,Yes,Yes
14075259,Nashik,2108,6,1,3,Fully Furnished,0,No,Yes
10757161,Nagpur,1878,32,3,2,Fully Furnished,2,No,Yes
5583277,Pune,426,18,2,3,Unfurnished,2,Yes,No
51866107,Thane,2823,14,3,1,Fully Furnished,2,No,No
14082923,Nagpur,2379,22,4,3,Semi-Furnished,2,No,Yes
29168453,Mumbai,1083,26,4,3,Unfurnished,1,Yes,No
14958603,Kolhapur,2982,19,2,2,Semi-Furnished,2,Yes,No
5741050,Nashik,864,18,2,2,Unfurnished,0,No,Yes
5975656,Aurangabad,1115,30,4,1,Semi-Furnished,0,No,Yes
15334744,Nagpur,2594,10,2,2,Unfurnished,1,No,No
10426241,Aurangabad,1991,11,1,3,Unfurnished,0,No,Yes
16022790,Aurangabad,2983,6,2,1,Semi-Furnished,0,Yes,Yes
12270158,Solapur,2830,7,2,1,Semi-Furnished,0,No,No
10649675,Nagpur,1582,11,4,1,Semi-Furnished,0,No,Yes
16026689,Nagpur,2548,17,3,2,Semi-Furnished,1,Yes,Yes
13153882,Nashik,2054,28,2,2,Fully Furnished,1,Yes,Yes
10017780,Aurangabad,1913,22,1,2,Fully Furnished,2,No,No
34969329,Pune,2681,15,2,2,Unfurnished,2,Yes,No
6892255,Nagpur,868,14,4,3,Fully Furnished,1,Yes,Yes
10478710,Solapur,2721,26,3,1,Unfurnished,2,No,No
5381357,Aurangabad,1060,19,2,1,Unfurnished,0,No,Yes
15549845,Nashik,2275,24,4,3,Semi-Furnished,0,Yes,No
7254480,Kolhapur,1253,23,3,3,Fully Furnished,2,No,Yes
3654777,Solapur,727,34,4,2,Fully Furnished,0,No,Yes
30044424,Mumbai,1022,27,4,3,Semi-Furnished,2,No,Yes
2825591,Kolhapur,545,27,1,3,Fully Furnished,2,No,No
18634622,Thane,1026,30,3,2,Semi-Furnished,2,No,No
4618003,Solapur,507,12,3,1,Fully Furnished,2,Yes,Yes
11142468,Thane,559,30,4,1,Fully Furnished,2,No,Yes
49913388,Mumbai,1724,33,4,3,Fully Furnished,0,No,No
43271732,Mumbai,1636,26,1,3,Semi-Furnished,2,Yes,Yes
14496191,Nashik,2247,30,2,2,Fully Furnished,2,Yes,Yes
6139729,Kolhapur,870,0,2,1,Semi-Furnished,1,Yes,Yes
42040285,Thane,2169,5,4,1,Semi-Furnished,0,Yes,No
49360205,Mumbai,1725,8,1,2,Semi-Furnished,0,No,No
5150900,Solapur,1276,26,4,2,Unfurnished,0,No,No
27601988,Pune,2257,19,1,3,Semi-Furnished,2,Yes,No
17936938,Nashik,2709,17,3,1,Fully Furnished,2,Yes,Yes
3659718,Solapur,751,5,1,3,Semi-Furnished,0,No,No
17750073,Thane,955,24,4,3,Unfurnished,2,No,No
29458051,Thane,1590,2,4,3,Unfurnished,2,Yes,No
17773160,Thane,859,4,4,3,Fully Furnished,0,No,Yes
32211081,Mumbai,1172,16,2,2,Unfurnished,2,No,No
14019315,Nashik,2147,15,1,2,Semi-Furnished,0,No,No
7137920,Kolhapur,1567,22,2,3,Unfurnished,1,No,No
12569929,Pune,883,23,4,2,Fully Furnished,2,No,Yes
8991989,Aurangabad,1498,17,4,2,Semi-Furnished,1,Yes,No
30871813,Pune,2203,5,4,3,Unfurnished,2,Yes,Yes
2597306,Aurangabad,432,15,1,2,Semi-Furnished,1,Yes,No
11707212,Nagpur,2293,19,3,1,Semi-Furnished,1,Yes,No
8295025,Nagpur,1659,22,1,2,Semi-Furnished,0,No,No
14613762,Nashik,2298,0,2,1,Unfurnished,1,Yes,No
87068979,Mumbai,2867,15,3,2,Semi-Furnished,0,Yes,Yes
4624059,Kolhapur,878,24,1,2,Fully Furnished,2,No,No
16905811,Nagpur,2955,1,1,2,Unfurnished,1,Yes,No
12173757,Kolhapur,2403,25,4,3,Semi-Furnished,1,No,No
3829352,Nagpur,692,21,1,1,Fully Furnished,1,No,No
8722473,Aurangabad,1295,9,3,3,Fully Furnished,2,No,No
13353371,Aurangabad,2772,31,3,2,Semi-Furnished,1,No,Yes
5434806,Solapur,989,15,4,1,Semi-Furnished,1,Yes,Yes
28813527,Thane,1595,28,2,3,Fully Furnished,1,No,Yes
14714334,Kolhapur,2968,8,2,2,Unfurnished,0,No,No
9465355,Aurangabad,1967,32,2,3,Unfurnished,1,Yes,Yes
9022055,Solapur,1733,8,4,1,Unfurnished,1,No,Yes
49783538,Thane,2943,15,4,2,Fully Furnished,1,No,No
4792337,Aurangabad,715,18,4,1,Unfurnished,2,Yes,Yes
27921269,Pune,2141,6,3,1,Fully Furnished,2,No,No
3000905,Nashik,454,13,1,2,Fully Furnished,0,No,No
40320064,Thane,2346,33,1,2,Fully Furnished,0,No,No
7026281,Nashik,859,10,4,2,Fully Furnished,0,Yes,No
12687646,Aurangabad,2338,16,2,1,Unfurnished,2,No,No
13167429,Solapur,2762,14,3,3,Fully Furnished,1,No,No
28040695,Pune,2333,6,1,2,Semi-Furnished,1,Yes,No
26810401,Mumbai,923,13,4,1,Semi-Furnished,1,Yes,Yes
15095258,Nagpur,2680,30,3,2,Semi-Furnished,1,No,No
2878863,Kolhapur,652,31,3,1,Semi-Furnished,0,Yes,No
29890969,Mumbai,1023,2,1,1,Semi-Furnished,0,No,Yes
12068555,Nashik,1937,30,2,2,Fully Furnished,0,No,Yes
10259311,Pune,669,8,1,3,Semi-Furnished,2,No,Yes
15065775,Thane,874,32,2,1,Unfurnished,2,No,No
18915657,Thane,1012,6,1,3,Semi-Furnished,1,Yes,No
13055149,Kolhapur,2792,26,1,1,Unfurnished,0,No,Yes
24554202,Pune,1908,3,3,2,Fully Furnished,1,No,Yes
8630128,Nagpur,1385,14,1,2,Unfurnished,2,No,Yes
9442489,Kolhapur,1639,13,4,1,Semi-Furnished,0,Yes,Yes
9483760,Nashik,1761,31,3,2,Unfurnished,0,Yes,Yes
3791757,Solapur,920,29,1,1,Fully Furnished,2,Yes,No
5544012,Solapur,1482,25,2,1,Semi-Furnished,1,Yes,Yes
11845911,Solapur,2684,3,1,1,Unfurnished,2,No,No
18565488,Thane,956,18,1,1,Semi-Furnished,2,Yes,Yes
4526936,Nagpur,856,26,3,2,Unfurnished,0,No,No
13631932,Mumbai,491,26,1,1,Fully Furnished,1,Yes,No
6591241,Solapur,1358,21,1,1,Fully Furnished,0,Yes,Yes
45434969,Thane,2542,14,1,3,Unfurnished,2,Yes,No
8779929,Nagpur,1477,28,4,3,Semi-Furnished,0,No,No
13258293,Mumbai,436,8,2,1,Semi-Furnished,2,Yes,Yes
4121144,Nagpur,504,24,4,2,Unfurnished,2,Yes,Yes
7265110,Nagpur,1061,3,4,1,Unfurnished,1,No,No
34449903,Thane,1885,10,1,2,Fully Furnished,2,Yes,Yes
10744105,Nashik,1376,4,3,2,Semi-Furnished,2,Yes,Yes
15271856,Nagpur,2511,3,1,2,Semi-Furnished,1,No,Yes
2766531,Aurangabad,516,21,4,1,Unfurnished,0,No,No
51817902,Thane,2753,27,4,1,Unfurnished,1,Yes,No
59424814,Mumbai,2088,31,3,3,Semi-Furnished,2,Yes,No
10605705,Nashik,1364,12,4,2,Unfurnished,2,No,Yes
11789806,Pune,1074,12,2,1,Unfurnished,1,Yes,No
12099695,Solapur,2644,7,2,1,Semi-Furnished,1,Yes,No
7987015,Solapur,1523,3,2,2,Semi-Furnished,1,Yes,Yes
59464305,Mumbai,2178,4,2,3,Semi-Furnished,2,Yes,No
30291779,Pune,2106,12,2,3,Fully Furnished,2,Yes,Yes
3944784,Solapur,601,31,4,3,Fully Furnished,1,Yes,Yes
6169840,Nashik,942,13,3,2,Fully Furnished,1,No,No
5909007,Aurangabad,1037,23,1,2,Fully Furnished,2,No,No
4443023,Nashik,665,12,1,1,Semi-Furnished,0,Yes,No
11123194,Pune,834,0,1,1,Fully Furnished,0,No,Yes
10562309,Aurangabad,1989,8,3,1,Unfurnished,1,No,Yes
60678442,Mumbai,2025,2,4,2,Fully Furnished,1,No,Yes
36519214,Pune,2815,11,2,2,Unfurnished,1,Yes,No
14184856,Nagpur,2372,27,4,1,Fully Furnished,2,Yes,No
6061059,Nashik,819,14,4,2,Unfurnished,2,Yes,No
2357500,Solapur,545,34,2,1,Fully Furnished,1,Yes,Yes
28019071,Pune,2334,17,3,1,Unfurnished,2,Yes,No
9107610,Nagpur,1445,33,4,3,Fully Furnished,2,Yes,No
2343249,Kolhapur,540,17,1,1,Fully Furnished,0,No,No
76494939,Mumbai,2618,3,2,1,Fully Furnished,1,Yes,No
6366731,Nagpur,1113,34,4,1,Semi-Furnished,1,Yes,Yes
11380561,Kolhapur,2078,21,4,1,Semi-Furnished,2,Yes,Yes
33227196,Pune,2469,8,2,1,Fully Furnished,2,Yes,No
59113091,Mumbai,2208,26,2,3,Semi-Furnished,2,No,No
11016021,Kolhapur,2250,29,2,3,Unfurnished,0,No,Yes
35706264,Thane,1925,33,2,1,Unfurnished,1,No,No
60924095,Mumbai,1998,30,4,1,Semi-Furnished,1,Yes,Yes
16744239,Thane,911,0,1,3,Unfurnished,2,No,No
46622045,Thane,2489,32,3,3,Unfurnished,1,No,Yes
4843462,Nagpur,907,33,4,1,Semi-Furnished,1,No,No
11732600,Aurangabad,2190,8,1,3,Semi-Furnished,2,Yes,No
5192036,Kolhapur,1088,27,3,1,Semi-Furnished,1,No,No
27793069,Pune,2289,3,3,3,Unfurnished,0,No,No
7774972,Pune,578,11,4,1,Semi-Furnished,0,No,No
9532072,Pune,846,31,2,1,Fully Furnished,0,Yes,Yes
8755565,Kolhapur,1683,21,1,3,Fully Furnished,1,Yes,No
52142354,Mumbai,1833,15,3,1,Semi-Furnished,1,Yes,Yes
5743259,Solapur,1174,24,4,1,Semi-Furnished,2,No,No
81467292,Mumbai,2825,29,2,1,Fully Furnished,2,Yes,Yes
9427561,Thane,466,18,3,2,Fully Furnished,2,No,Yes
4702349,Nashik,633,15,3,1,Unfurnished,0,Yes,Yes
24769536,Thane,1372,19,2,3,Fully Furnished,1,No,Yes
7781921,Nashik,893,3,4,1,Fully Furnished,2,No,Yes
26973501,Thane,1338,6,4,2,Semi-Furnished,0,Yes,No
13008133,Nashik,2324,34,2,2,Fully Furnished,1,No,Yes
38388683,Mumbai,1341,34,4,3,Unfurnished,2,No,Yes
5617397,Kolhapur,965,22,3,2,Fully Furnished,1,Yes,No
6101289,Solapur,913,4,2,2,Fully Furnished,1,Yes,Yes
12377496,Thane,657,32,1,1,Fully Furnished,1,No,No
17567597,Pune,1371,19,3,1,Semi-Furnished,1,No,No
11680335,Kolhapur,2077,6,2,2,Fully Furnished,2,Yes,No
3715260,Solapur,455,11,3,2,Unfurnished,2,Yes,Yes
71009155,Mumbai,2557,27,2,2,Unfurnished,2,No,Yes
15167628,Nagpur,2348,4,2,2,Fully Furnished,0,Yes,Yes
16289863,Nashik,2860,33,2,2,Semi-Furnished,0,Yes,No
18510552,Pune,1344,17,2,2,Fully Furnished,0,No,No
14288158,Aurangabad,2431,16,1,3,Semi-Furnished,2,No,No
41883981,Mumbai,1455,3,1,3,Semi-Furnished,2,No,No
18120398,Nashik,2691,18,2,1,Semi-Furnished,0,Yes,Yes
14671444,Aurangabad,2564,12,4,3,Semi-Furnished,0,Yes,Yes
44801031,Mumbai,1528,16,2,2,Fully Furnished,1,No,Yes
10841068,Pune,928,5,1,2,Unfurnished,1,No,No
8540489,Kolhapur,1580,20,3,2,Unfurnished,2,No,Yes
5465004,Kolhapur,798,3,1,2,Semi-Furnished,0,Yes,Yes
4733638,Kolhapur,619,4,2,1,Semi-Furnished,2,No,Yes
11288798,Solapur,2789,31,1,3,Unfurnished,0,No,Yes
6133757,Solapur,1079,6,3,2,Semi-Furnished,2,No,No
2410884,Solapur,454,21,1,2,Fully Furnished,2,No,No
11055513,Solapur,1868,5,4,3,Semi-Furnished,2,Yes,No
14527670,Nashik,2108,12,3,1,Unfurnished,1,Yes,No
10273439,Kolhapur,1983,10,1,1,Unfurnished,0,No,No
9792398,Aurangabad,2004,15,1,2,Unfurnished,0,No,No
12923217,Solapur,2820,16,4,1,Unfurnished,0,Yes,Yes
16262691,Nashik,2780,26,1,2,Fully Furnished,1,Yes,No
10068025,Solapur,2041,28,3,3,Fully Furnished,0,Yes,Yes
4245349,Nagpur,795,28,4,3,Unfurnished,0,No,No
35501304,Pune,2909,34,4,3,Unfurnished,0,No,Yes
9647580,Kolhapur,1354,2,3,3,Unfurnished,2,No,Yes
8901113,Kolhapur,1571,13,1,3,Fully Furnished,1,Yes,Yes
79985188,Mumbai,2530,4,2,1,Fully Furnished,2,Yes,No
37675075,Thane,1897,14,3,1,Fully Furnished,1,No,No
10858756,Solapur,2351,14,4,2,Semi-Furnished,0,Yes,Yes
10088452,Solapur,2507,30,2,3,Unfurnished,0,No,No
32683202,Mumbai,1166,18,2,3,Fully Furnished,1,No,Yes
10188847,Nashik,1379,4,4,3,Fully Furnished,2,Yes,No
13760987,Nashik,2261,34,3,1,Fully Furnished,2,No,Yes
4497518,Nashik,602,5,2,3,Unfurnished,1,Yes,No
9081404,Pune,578,14,2,2,Fully Furnished,2,Yes,No
22717261,Pune,1826,30,1,1,Semi-Furnished,2,No,No
36656994,Thane,1832,6,3,3,Unfurnished,0,Yes,No
4927865,Kolhapur,930,16,2,2,Fully Furnished,0,No,No
4770912,Nashik,837,27,1,2,Unfurnished,2,No,Yes
4078613,Nashik,520,1,3,1,Unfurnished,1,No,No
5672026,Nashik,627,1,2,1,Fully Furnished,1,Yes,No
7232554,Nagpur,1329,27,1,1,Fully Furnished,1,Yes,No
16283627,Nagpur,2499,3,2,1,Fully Furnished,1,No,Yes
83597757,Mumbai,2857,33,3,1,Unfurnished,2,No,No
37413181,Thane,2111,33,3,3,Semi-Furnished,0,No,No
4145762,Nagpur,647,10,1,1,Unfurnished,1,No,Yes
11290097,Aurangabad,1700,6,4,3,Semi-Furnished,1,Yes,Yes
73951044,Mumbai,2523,17,3,3,Semi-Furnished,0,Yes,Yes
38911300,Thane,2298,20,1,2,Fully Furnished,1,No,No
3435989,Solapur,614,27,1,3,Fully Furnished,2,Yes,Yes
8480333,Aurangabad,1606,23,2,2,Semi-Furnished,0,No,Yes
65620124,Mumbai,2174,22,3,2,Fully Furnished,1,Yes,No
10529245,Aurangabad,1917,11,3,2,Fully Furnished,0,No,Yes
27407617,Pune,2292,25,1,1,Unfurnished,2,Yes,Yes
19276319,Nashik,2534,1,3,3,Semi-Furnished,1,Yes,No
1806692,Nashik,401,33,2,3,Unfurnished,0,No,Yes
15702145,Nagpur,2557,6,3,1,Unfurnished,2,No,No
41036775,Mumbai,1445,27,2,1,Fully Furnished,1,Yes,Yes
7424170,Kolhapur,1235,10,2,2,Semi-Furnished,0,Yes,Yes
10435322,Pune,825,34,3,1,Unfurnished,0,Yes,No
13440622,Aurangabad,2481,5,1,1,Semi-Furnished,1,No,Yes
82144945,Mumbai,2764,4,2,3,Fully Furnished,0,Yes,No
83953092,Mumbai,2934,18,3,1,Unfurnished,0,Yes,No
4708348,Aurangabad,805,20,3,1,Semi-Furnished,0,Yes,Yes
9452637,Nagpur,1648,21,1,1,Semi-Furnished,1,No,Yes
41141485,Thane,2168,29,4,3,Unfurnished,2,Yes,No
14378319,Kolhapur,2816,8,1,3,Fully Furnished,0,No,Yes
14433272,Nagpur,2376,22,4,3,Unfurnished,0,Yes,No
75519841,Mumbai,2657,15,4,2,Fully Furnished,0,Yes,No
3354388,Solapur,410,3,4,1,Unfurnished,0,No,Yes
45912298,Mumbai,1513,32,2,1,Fully Furnished,1,Yes,Yes
5004636,Aurangabad,695,17,2,2,Fully Furnished,0,Yes,Yes
75906085,Mumbai,2821,3,1,2,Semi-Furnished,2,No,No
45873561,Thane,2676,22,4,1,Semi-Furnished,2,No,Yes
7445689,Kolhapur,1252,6,3,1,Semi-Furnished,0,No,Yes
6097531,Kolhapur,1065,5,1,1,Semi-Furnished,0,No,Yes
10780176,Thane,560,17,3,2,Fully Furnished,1,Yes,No
32965008,Thane,1858,3,1,2,Unfurnished,1,No,No
2696744,Kolhapur,715,29,1,1,Fully Furnished,1,No,No
50906566,Thane,2805,32,1,1,Fully Furnished,2,Yes,No
6115482,Kolhapur,1001,25,3,3,Fully Furnished,2,No,Yes
10441755,Solapur,2310,19,2,2,Semi-Furnished,0,Yes,Yes
55354190,Mumbai,2017,24,2,2,Semi-Furnished,0,Yes,Yes
10594361,Pune,829,9,1,3,Fully Furnished,2,Yes,No
18066198,Nashik,2904,23,1,3,Unfurnished,1,Yes,Yes
7047188,Nagpur,1219,28,2,3,Semi-Furnished,0,Yes,Yes
16560911,Pune,1293,1,3,1,Semi-Furnished,2,Yes,Yes
26408779,Pune,2164,20,2,2,Fully Furnished,0,No,No
58449627,Mumbai,2002,2,3,1,Fully Furnished,1,No,No
12610736,Solapur,2649,19,1,3,Unfurnished,0,Yes,Yes
